Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k-1         a           m1          m2          f                        
D24          720841514   554811570   166029944   860550657   975213632   1179365382  784797661   568925102   22295799    -           -           24.88413041398516375     
D829         782812427   602686014   180126413   784661329   516071104   1067234130  784797661   229280583   726881      -           -           829.1398647096292240     
D33          1146747194  476264553   670482641   1165621234  1225259932  17017846    784797661   242148520   14304794    -           -           33.29405184024320797     
D17          1083000057  1201317207  1123313593  1195849764  399465861   157287037   784797661   303273041   67352694    -           -           17.83621612819228879     
D3           343534062   140703209   202830853   418936958   569629991   530288814   784797661   568488748   41922478    -           -           3.356271282437073495     
D224         765247344   988984198   1017893889  873938578   267378340   791728519   784797661   390586518   4408706     -           -           224.3252777572376112     
D3           529687252   891026980   880291015   798901166   1109969920  41032644    784797661   934743501   260473338   -           -           3.420799175998581474     
D6           979370856   266838051   712532805   1213331054  1180337579  811396987   784797661   760464592   43530064    -           -           6.129971483616472514     
D570213      1018220345  7412779     1010807566  1018707066  767390344   50038036    784797661   364077837   13          -           -           570213.7692307692307     
D7           858453558   496592190   361861368   957843963   465402424   32985341    784797661   1235887957  63330318    -           -           7.841302644335371883     
D4           773734482   235302269   538432213   894458271   773006467   420143556   784797661   54873640    49391748    -           -           4.763999626010401575     
D18          552262097   621688096   1172204744  626420221   259934492   942769620   784797661   201683417   33155229    -           -           18.75083100768207633     
